， O
西 B-OORG
双 I-OORG
版 I-OORG
纳 I-OORG
中 I-OORG
级 I-OORG
法 I-OORG
院 I-OORG
判 O
处 O
洪 B-LPER
峤 I-LPER
死 O
刑 O
， O
判 O
处 O
另 O
外 O
两 O
名 O
被 O
告 O
人 O
死 O
缓 O
。 O

洪 B-LPER
峤 I-LPER
三 O
人 O
不 O
服 O
判 O
决 O
， O
提 O
出 O
上 O
诉 O
。 O

9 B-DATE
月 I-DATE
2 I-DATE
0 I-DATE
日 I-DATE
， O
云 B-OORG
南 I-OORG
省 I-OORG
高 I-OORG
级 I-OORG
法 I-OORG
院 I-OORG
做 O
出 O
二 O
审 O
裁 O
定 O
， O
驳 O
回 O
上 O
诉 O
， O
维 O
持 O
原 O
判 O
。 O

洪 B-LPER
峤 I-LPER
在 O
与 O
李 O
倩 O
月 O
相 O
处 O
的 O
过 O
程 O
中 O
， O
冒 O
充 O
“ O
国 O
家 O
安 O
全 O
部 O
门 O
人 O
员 O
” O
， O
并 O
以 O
“ O
危 O
害 O
国 O
家 O
安 O
全 O
” O
为 O
借 O
口 O
， O
指 O
使 O
张 B-LPER
晨 I-LPER
光 I-LPER
、 O
曹 B-LPER
泽 I-LPER
青 I-LPER
将 O
李 B-LPER
倩 I-LPER
月 I-LPER
骗 O
至 O
云 O
南 O
杀 B-TYPE
害 I-TYPE
， O
且 O
在 O
两 O
人 O
认 O
识 O
的 O
第 O
一 O
个 O
月 O
， O
洪 B-LPER
峤 I-LPER
就 O
起 O
了 O
杀 O
心 O
。 O

作 O
案 O
时 O
， O
洪 B-LPER
峤 I-LPER
2 O
4 O
岁 O
； O
张 B-LPER
晨 I-LPER
光 I-LPER
2 O
1 O
岁 O
， O
无 O
业 O
； O
曹 B-LPER
泽 I-LPER
青 I-LPER
2 O
0 O
岁 O
， O
系 O
南 O
京 O
一 O
分 O
局 O
辅 O
警 O
。 O

法 O
院 O
称 O
， O
洪 B-LPER
峤 I-LPER
因 O
与 O
被 O
害 O
人 O
恋 O
爱 O
纠 O
纷 O
， O
精 O
心 O
策 O
划 O
犯 O
罪 O
， O
指 O
使 O
张 B-LPER
晨 I-LPER
光 I-LPER
、 O
曹 B-LPER
泽 I-LPER
青 I-LPER
将 O
被 O
害 O
人 O
杀 O
害 O
并 O
掩 O
埋 O
， O
犯 O
罪 O
情 O
节 O
特 O
别 O
恶 O
劣 O
， O
罪 O
行 O
极 O
其 O
严 O
重 O
， O
认 O
罪 O
、 O
悔 O
罪 O
态 O
度 O
差 O
， O
主 O
观 O
恶 O
性 O
深 O
， O
人 O
身 O
危 O
险 O
性 O
大 O
， O
依 O
法 O
予 O
以 O
严 O
惩 O
。 O

2 B-DATE
0 I-DATE
2 I-DATE
0 I-DATE
年 I-DATE
7 I-DATE
月 I-DATE
9 I-DATE
日 I-DATE
， O
这 O
个 O
出 O
生 O
于 O
1 B-DATE
9 I-DATE
9 I-DATE
8 I-DATE
年 I-DATE
， O
刚 O
毕 O
业 O
不 O
久 O
的 O
女 O
孩 O
李 B-PPER
倩 I-PPER
月 I-PPER
突 O
然 O
失 O
联 O
了 O
， O
她 O
是 O
家 O
中 O
的 O
独 O
生 O
女 O
。 O

平 O
日 O
里 O
， O
李 B-PPER
倩 I-PPER
月 I-PPER
几 O
乎 O
每 O
天 O
都 O
会 O
和 O
家 O
里 O
联 O
系 O
。 O

随 O
后 O
， O
李 B-PPER
倩 I-PPER
月 I-PPER
的 O
父 O
亲 O
李 B-PPER
胜 I-PPER
找 O
到 O
了 O
她 O
的 O
时 O
任 O
男 O
友 O
洪 B-LPER
峤 I-LPER
， O
后 O
者 O
还 O
陪 O
同 O
他 O
们 O
报 O
了 O
警 O
， O
然 O
而 O
洪 B-PPER
峤 I-PPER
才 O
是 O
这 O
一 O
悲 O
剧 O
的 O
始 O
作 O
俑 O
者 O
。 O

2 B-DATE
0 I-DATE
2 I-DATE
0 I-DATE
年 I-DATE
7 I-DATE
月 I-DATE
6 I-DATE
日 I-DATE
， O
洪 B-LPER
峤 I-LPER
等 O
三 O
人 O
在 O
江 O
苏 O
省 O
南 O
京 O
市 O
选 O
定 O
云 O
南 O
省 O
勐 O
海 O
县 O
普 O
洱 O
茶 O
公 O
园 O
为 O
作 O
案 O
地 O
点 O
， O
由 O
洪 B-LPER
峤 I-LPER
诱 O
骗 O
李 B-PPER
某 I-PPER
月 I-PPER
前 O
往 O
勐 O
海 O
县 O
， O
同 O
时 O
提 O
供 O
资 O
金 O
及 O
作 O
案 O
工 O
具 O
。 O

后 O
洪 B-LPER
峤 I-LPER
带 O
领 O
张 B-LPER
晨 I-LPER
光 I-LPER
、 O
曹 B-LPER
泽 I-LPER
青 I-LPER
多 O
次 O
演 O
练 O
杀 O
人 O
方 O
法 O
并 O
交 O
待 O
作 O
案 O
细 O
节 O
和 O
定 O
时 O
汇 O
报 O
等 O
要 O
求 O
。 O

人 O
民 O
网 O
北 O
京 O
6 B-DATE
月 I-DATE
2 I-DATE
1 I-DATE
日 I-DATE
电 O
（ O
郝 B-OPER
萍 I-OPER
、 O
吴 B-OPER
楠 I-OPER
） O
今 O
日 O
， O
河 B-OORG
北 I-OORG
省 I-OORG
公 I-OORG
安 I-OORG
厅 I-OORG
发 O
布 O
关 O
于 O
陈 B-LPER
某 I-LPER
志 I-LPER
等 O
涉 O
嫌 O
寻 B-TYPE
衅 I-TYPE
滋 I-TYPE
事 I-TYPE
、 O
暴 B-TYPE
力 I-TYPE
殴 I-TYPE
打 I-TYPE
他 I-TYPE
人 I-TYPE
等 O
案 O
件 O
侦 O
办 O
进 O
展 O
情 O
况 O
的 O
通 O
报 O
， O
2 B-DATE
0 I-DATE
2 I-DATE
2 I-DATE
年 I-DATE
6 I-DATE
月 I-DATE
1 I-DATE
0 I-DATE
日 I-DATE
凌 O
晨 O
， O
唐 B-GPE
山 I-GPE
市 I-GPE
路 B-GPE
北 I-GPE
区 I-GPE
某 O
烧 B-DLOC
烤 I-DLOC
店 I-DLOC
发 O
生 O
一 O
起 O
寻 B-TYPE
衅 I-TYPE
滋 I-TYPE
事 I-TYPE
、 O
暴 B-TYPE
力 I-TYPE
殴 I-TYPE
打 I-TYPE
他 I-TYPE
人 I-TYPE
案 O
件 O
， O
造 O
成 O
恶 O
劣 O
影 O
响 O
， O
引 O
发 O
广 O
泛 O
关 O
注 O
经 O
查 O
， O
2 B-DATE
0 I-DATE
2 I-DATE
2 I-DATE
年 I-DATE
6 I-DATE
月 I-DATE
7 I-DATE
日 I-DATE
， O
陈 B-LPER
某 I-LPER
亮 I-LPER
（ O
男 O
， O
4 O
3 O
岁 O
） O
等 O
4 O
人 O
从 O
江 O
苏 O
驾 O
车 O
至 O
河 O
北 O
唐 O
山 O
， O
与 O
陈 B-LPER
某 I-LPER
志 I-LPER
（ O
男 O
， O
4 O
1 O
岁 O
） O
等 O
人 O
合 O
谋 O
实 O
施 O
网 O
络 O
赌 B-TYPE
博 I-TYPE
洗 O
钱 O
违 O
法 O
犯 O
罪 O
活 O
动 O
。 O

6 B-DATE
月 I-DATE
1 I-DATE
0 I-DATE
日 I-DATE
凌 O
晨 O
， O
陈 B-LPER
某 I-LPER
志 I-LPER
等 O
5 O
人 O
与 O
陈 B-LPER
某 I-LPER
亮 I-LPER
等 O
4 O
人 O
在 O
唐 B-GPE
山 I-GPE
市 I-GPE
路 B-GPE
北 I-GPE
区 I-GPE
某 O
烧 B-DLOC
烤 I-DLOC
店 I-DLOC
聚 O
餐 O
饮 O
酒 O
。 O

期 O
间 O
， O
2 B-TIME
时 I-TIME
4 I-TIME
0 I-TIME
分 I-TIME
， O
陈 B-LPER
某 I-LPER
志 I-LPER
对 O
下 O
班 O
后 O
在 O
同 O
店 O
就 O
餐 O
的 O
王 B-PPER
某 I-PPER
某 I-PPER
（ O
女 O
， O
3 O
1 O
岁 O
） O
进 O
行 O
骚 O
扰 O
， O
遭 O
拒 O
后 O
伙 O
同 O
马 B-LPER
某 I-LPER
齐 I-LPER
（ O
男 O
， O
2 O
5 O
岁 O
） O
、 O
陈 B-LPER
某 I-LPER
亮 I-LPER
等 O
人 O
， O
对 O
王 B-PPER
某 I-PPER
某 I-PPER
、 O
刘 B-PPER
某 I-PPER
某 I-PPER
（ O
女 O
， O
2 O
9 O
岁 O
） O
等 O
4 O
人 O
进 O
行 O
殴 O
打 O
， O
2 B-TIME
时 I-TIME
4 I-TIME
7 I-TIME
分 I-TIME
逃 O
离 O
， O
2 B-TIME
时 I-TIME
5 I-TIME
5 I-TIME
分 I-TIME
4 O
名 O
被 O
害 O
人 O
由 O
1 O
2 O
0 O
送 O
医 O
。 O

2 B-TIME
时 I-TIME
4 I-TIME
1 I-TIME
分 I-TIME
接 O
群 O
众 O
报 O
警 O
后 O
， O
唐 O
山 O
市 O
公 B-OORG
安 I-OORG
局 I-OORG
路 I-OORG
北 I-OORG
分 I-OORG
局 I-OORG
机 I-OORG
场 I-OORG
路 I-OORG
派 I-OORG
出 I-OORG
所 I-OORG
民 O
警 O
率 O
辅 O
警 O
于 O
3 B-TIME
时 I-TIME
0 I-TIME
9 I-TIME
分 I-TIME
赶 O
到 O
现 O
场 O
开 O
展 O
处 O
置 O
工 O
作 O
。 O

在 O
公 O
安 O
部 O
统 O
一 O
组 O
织 O
指 O
挥 O
下 O
， O
河 O
北 O
、 O
江 B-OORG
苏 I-OORG
公 I-OORG
安 I-OORG
机 O
关 O
密 O
切 O
配 O
合 O
， O
于 O
6 B-DATE
月 I-DATE
1 I-DATE
1 I-DATE
日 I-DATE
将 O
9 O
名 O
涉 O
案 O
人 O
员 O
（ O
7 O
男 O
2 O
女 O
） O
全 O
部 O
抓 O
获 O
。 O

6 B-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
， O
经 O
检 O
察 O
机 O
关 O
批 O
准 O
， O
9 O
名 O
犯 O
罪 O
嫌 O
疑 O
人 O
被 O
逮 O
捕 O
。 O

公 B-OORG
安 I-OORG
机 I-OORG
关 I-OORG
在 O
侦 O
办 O
此 O
案 O
过 O
程 O
中 O
发 O
现 O
犯 O
罪 O
嫌 O
疑 O
人 O
陈 B-LPER
某 I-LPER
志 I-LPER
其 O
他 O
违 O
法 O
犯 O
罪 O
线 O
索 O
： O
2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
1 I-DATE
2 I-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
， O
陈 B-LPER
某 I-LPER
志 I-LPER
以 O
追 O
讨 O
索 O
要 O
债 O
务 O
为 O
由 O
， O
指 O
使 O
刘 B-LPER
某 I-LPER
、 O
高 B-LPER
某 I-LPER
、 O
侯 B-LPER
某 I-LPER
亮 I-LPER
、 O
王 B-LPER
某 I-LPER
对 O
商 B-PPER
某 I-PPER
凯 I-PPER
实 O
施 O
殴 O
打 O
后 O
非 O
法 O
拘 O
禁 O
， O
经 O
伤 O
情 O
鉴 O
定 O
商 B-PPER
某 I-PPER
凯 I-PPER
为 O
轻 O
伤 O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
8 I-DATE
年 I-DATE
9 I-DATE
月 I-DATE
2 I-DATE
3 I-DATE
日 I-DATE
， O
陈 B-LPER
某 I-LPER
志 I-LPER
明 O
知 O
他 O
人 O
向 O
其 O
抵 O
债 O
的 O
轿 O
车 O
为 O
盗 O
抢 O
车 O
辆 O
， O
仍 O
指 O
使 O
么 B-LPER
某 I-LPER
宇 I-LPER
、 O
范 B-LPER
某 I-LPER
松 I-LPER
隐 O
瞒 O
事 O
实 O
将 O
该 O
车 O
质 O
押 O
贷 O
款 O
1 O
4 O
. O
8 O
万 O
元 O
。 O

2 B-DATE
0 I-DATE
2 I-DATE
2 I-DATE
年 I-DATE
6 I-DATE
月 I-DATE
9 I-DATE
日 I-DATE
， O
陈 B-LPER
某 I-LPER
志 I-LPER
、 O
陈 B-LPER
某 I-LPER
亮 I-LPER
、 O
李 B-LPER
某 I-LPER
等 O
7 O
人 O
在 O
唐 B-GPE
山 I-GPE
某 O
酒 B-DLOC
店 I-DLOC
实 O
施 O
网 O
络 O
赌 B-TYPE
博 I-TYPE
洗 O
钱 O
违 O
法 O
犯 O
罪 O
活 O
动 O
， O
涉 O
案 O
资 O
金 O
6 O
6 O
. O
0 O
3 O
万 O
元 O
。 O

上 O
述 O
犯 O
罪 O
嫌 O
疑 O
人 O
已 O
被 O
抓 O
获 O
归 O
案 O
。 O

此 O
外 O
， O
公 O
安 O
机 O
关 O
还 O
发 O
现 O
陈 B-LPER
某 I-LPER
志 I-LPER
、 O
陈 B-LPER
某 I-LPER
亮 I-LPER
、 O
沈 B-LPER
某 I-LPER
俊 I-LPER
、 O
马 B-LPER
某 I-LPER
齐 I-LPER
、 O
李 B-LPER
某 I-LPER
等 O
人 O
其 O
他 O
寻 B-TYPE
衅 I-TYPE
滋 I-TYPE
事 I-TYPE
、 O
聚 B-TYPE
众 I-TYPE
斗 I-TYPE
殴 I-TYPE
、 O
开 O
设 O
赌 O
场 O
等 O
违 O
法 O
犯 O
罪 O
线 O
索 O
， O
相 O
关 O
人 O
员 O
是 O
否 O
涉 O
嫌 O
黑 O
恶 O
组 O
织 O
犯 O
罪 O
， O
目 O
前 O
正 O
在 O
加 O
紧 O
侦 O
查 O
调 O
查 O
。 O

经 O
审 O
理 O
查 O
明 O
， O
2 B-DATE
0 I-DATE
2 I-DATE
2 I-DATE
年 I-DATE
6 I-DATE
月 I-DATE
1 I-DATE
0 I-DATE
日 I-DATE
2 B-TIME
时 I-TIME
4 I-TIME
0 I-TIME
分 I-TIME
许 O
， O
被 O
告 O
人 O
陈 B-LPER
继 I-LPER
志 I-LPER
、 O
马 B-LPER
云 I-LPER
齐 I-LPER
、 O
刘 B-LPER
斌 I-LPER
、 O
陈 B-LPER
晓 I-LPER
亮 I-LPER
、 O
李 B-LPER
鑫 I-LPER
、 O
沈 B-LPER
小 I-LPER
俊 I-LPER
及 O
李 B-LPER
红 I-LPER
瑞 I-LPER
、 O
刘 B-LPER
某 I-LPER
、 O
姜 B-LPER
某 I-LPER
萍 I-LPER
， O
在 O
河 B-GPE
北 I-GPE
省 I-GPE
唐 B-GPE
山 I-GPE
市 I-GPE
路 B-GPE
北 I-GPE
区 I-GPE
机 B-DLOC
场 I-DLOC
路 I-DLOC
某 O
烧 B-DLOC
烤 I-DLOC
店 I-DLOC
吃 O
饭 O
时 O
， O
陈 B-LPER
继 I-LPER
志 I-LPER
到 O
正 O
在 O
店 O
内 O
用 O
餐 O
的 O
被 O
害 O
人 O
王 B-PPER
某 I-PPER
某 I-PPER
、 O
李 B-PPER
某 I-PPER
、 O
远 B-PPER
某 I-PPER
、 O
刘 B-PPER
某 I-PPER
某 I-PPER
桌 O
旁 O
， O
对 O
王 B-PPER
某 I-PPER
某 I-PPER
骚 O
扰 O
遭 O
拒 O
后 O
殴 O
打 O
王 B-PPER
某 I-PPER
某 I-PPER
， O
王 B-PPER
某 I-PPER
某 I-PPER
与 O
李 B-PPER
某 I-PPER
进 O
行 O
反 O
抗 O
。 O

陈 B-LPER
继 I-LPER
志 I-LPER
、 O
马 B-LPER
云 I-LPER
齐 I-LPER
、 O
刘 B-LPER
斌 I-LPER
、 O
陈 B-LPER
晓 I-LPER
亮 I-LPER
、 O
李 B-LPER
鑫 I-LPER
分 O
别 O
在 O
烧 O
烤 O
店 O
内 O
、 O
店 O
外 O
便 O
道 O
及 O
店 O
旁 O
小 O
胡 O
同 O
内 O
， O
对 O
王 B-PPER
某 I-PPER
某 I-PPER
、 O
李 B-PPER
某 I-PPER
、 O
远 B-PPER
某 I-PPER
、 O
刘 B-PPER
某 I-PPER
某 I-PPER
持 O
椅 O
子 O
、 O
酒 O
瓶 O
击 O
打 O
或 O
拳 O
打 O
脚 O
踢 O
， O
沈 B-LPER
小 I-LPER
俊 I-LPER
在 O
烧 O
烤 O
店 O
及 O
旁 O
边 O
小 O
胡 O
同 O
内 O
威 O
胁 O
远 B-PPER
某 I-PPER
不 O
得 O
报 O
警 O
。 O

经 O
鉴 O
定 O
， O
王 B-PPER
某 I-PPER
某 I-PPER
、 O
刘 B-PPER
某 I-PPER
某 I-PPER
的 O
损 O
伤 O
程 O
度 O
构 O
成 O
轻 O
伤 O
二 O
级 O
； O
李 B-PPER
某 I-PPER
、 O
远 B-PPER
某 I-PPER
的 O
损 O
伤 O
程 O
度 O
构 O
成 O
轻 O
微 O
伤 O
。 O

另 O
查 O
明 O
， O
2 O
0 O
1 O
2 O
年 O
以 O
来 O
， O
被 O
告 O
人 O
陈 B-LPER
继 I-LPER
志 I-LPER
等 O
人 O
还 O
长 O
期 O
纠 O
集 O
在 O
一 O
起 O
， O
在 O
唐 B-GPE
山 I-GPE
市 I-GPE
等 O
地 O
以 O
暴 O
力 O
、 O
威 O
胁 O
等 O
手 O
段 O
， O
实 O
施 O
非 B-TYPE
法 I-TYPE
拘 I-TYPE
禁 I-TYPE
、 O
聚 B-TYPE
众 I-TYPE
斗 I-TYPE
殴 I-TYPE
、 O
故 O
意 O
伤 O
害 O
、 O
开 O
设 O
赌 O
场 O
、 O
抢 B-TYPE
劫 I-TYPE
、 O
掩 O
饰 O
、 O
隐 O
瞒 O
犯 O
罪 O
所 O
得 O
、 O
帮 O
助 O
信 O
息 O
网 O
络 O
犯 O
罪 O
活 O
动 O
等 O
违 O
法 O
犯 O
罪 O
活 O
动 O
， O
逐 O
渐 O
形 O
成 O
了 O
以 O
陈 B-LPER
继 I-LPER
志 I-LPER
为 O
纠 O
集 O
者 O
， O
王 B-LPER
晓 I-LPER
磊 I-LPER
等 O
7 O
名 O
被 O
告 O
人 O
为 O
成 O
员 O
的 O
恶 O
势 O
力 O
组 O
织 O
。 O

该 O
恶 O
势 O
力 O
组 O
织 O
为 O
非 O
作 O
恶 O
， O
欺 O
压 O
百 O
姓 O
， O
破 O
坏 O
当 O
地 O
经 O
济 O
、 O
社 O
会 O
生 O
活 O
秩 O
序 O
， O
造 O
成 O
恶 O
劣 O
的 O
社 O
会 O
影 O
响 O
。 O

6 B-DATE
月 I-DATE
1 I-DATE
1 I-DATE
日 I-DATE
2 B-TIME
2 I-TIME
时 I-TIME
5 I-TIME
3 I-TIME
分 I-TIME
， O
河 B-OORG
北 I-OORG
省 I-OORG
廊 I-OORG
坊 I-OORG
市 I-OORG
公 I-OORG
安 I-OORG
局 I-OORG
广 I-OORG
阳 I-OORG
分 I-OORG
局 I-OORG
通 O
报 O
称 O
， O
根 O
据 O
省 O
公 O
安 O
厅 O
指 O
定 O
管 O
辖 O
， O
发 O
生 O
在 O
唐 B-GPE
山 I-GPE
市 I-GPE
路 B-GPE
北 I-GPE
区 I-GPE
某 O
烧 B-DLOC
烤 I-DLOC
店 I-DLOC
的 O
寻 B-TYPE
衅 I-TYPE
滋 I-TYPE
事 I-TYPE
、 O
暴 B-TYPE
力 I-TYPE
殴 I-TYPE
打 I-TYPE
他 I-TYPE
人 I-TYPE
案 O
件 O
， O
由 O
廊 B-OORG
坊 I-OORG
市 I-OORG
公 I-OORG
安 I-OORG
局 I-OORG
广 I-OORG
阳 I-OORG
分 I-OORG
局 I-OORG
侦 O
查 O
办 O
理 O
。 O

该 O
局 O
将 O
严 O
格 O
依 O
法 O
办 O
案 O
， O
并 O
自 O
觉 O
接 O
受 O
群 O
众 O
监 O
督 O
。 O

6 B-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
， O
唐 O
山 O
打 O
人 O
事 O
件 O
涉 O
案 O
的 O
陈 B-LPER
某 I-LPER
志 I-LPER
等 O
9 O
名 O
犯 O
罪 O
嫌 O
疑 O
人 O
， O
由 O
廊 B-OORG
坊 I-OORG
市 I-OORG
公 I-OORG
安 I-OORG
局 I-OORG
广 I-OORG
阳 I-OORG
分 I-OORG
局 I-OORG
执 O
行 O
逮 O
捕 O
。 O

警 O
方 O
初 O
步 O
查 O
明 O
， O
9 O
人 O
中 O
有 O
7 O
名 O
男 O
性 O
、 O
2 O
名 O
女 O
性 O
， O
案 O
发 O
时 O
多 O
人 O
实 O
施 O
了 O
暴 O
力 O
行 O
为 O
。 O

涉 O
案 O
人 O
员 O
中 O
多 O
人 O
有 O
前 O
科 O
劣 O
迹 O
。 O

有 O
前 O
科 O
劣 O
迹 O
的 O
5 O
名 O
涉 O
案 O
人 O
员 O
， O
其 O
前 O
科 O
多 O
为 O
寻 B-TYPE
衅 I-TYPE
滋 I-TYPE
事 I-TYPE
、 O
非 O
法 O
拘 O
禁 O
、 O
故 O
意 O
伤 O
害 O
、 O
开 O
设 O
赌 O
场 O
、 O
聚 B-TYPE
众 I-TYPE
斗 I-TYPE
殴 I-TYPE
等 O
。 O

其 O
中 O
多 O
名 O
涉 O
案 O
者 O
或 O
关 O
系 O
密 O
切 O
， O
且 O
刑 O
满 O
释 O
放 O
时 O
间 O
距 O
今 O
较 O
近 O
。 O

其 O
中 O
主 O
要 O
人 O
员 O
陈 B-LPER
某 I-LPER
志 I-LPER
， O
为 O
唐 B-GPE
山 I-GPE
某 B-OORG
弘 I-OORG
水 I-OORG
产 I-OORG
品 I-OORG
养 I-OORG
殖 I-OORG
有 I-OORG
限 I-OORG
责 I-OORG
任 I-OORG
公 I-OORG
司 I-OORG
法 O
人 O
代 O
表 O
、 O
经 O
理 O
、 O
执 O
行 O
董 O
事 O
， O
唐 B-GPE
山 I-GPE
市 I-GPE
某 B-OORG
某 I-OORG
风 I-OORG
情 I-OORG
文 I-OORG
化 I-OORG
传 I-OORG
媒 I-OORG
有 I-OORG
限 I-OORG
公 I-OORG
司 I-OORG
监 O
事 O
。 O

信 O
息 O
显 O
示 O
， O
这 O
家 O
水 O
产 O
养 O
殖 O
公 O
司 O
已 O
处 O
于 O
吊 O
销 O
状 O
态 O
。 O

而 O
陈 B-LPER
某 I-LPER
志 I-LPER
牵 O
涉 O
多 O
起 O
司 O
法 O
案 O
件 O
， O
多 O
次 O
成 O
为 O
失 O
信 O
被 O
执 O
行 O
人 O
， O
并 O
被 O
限 O
制 O
高 O
消 O
费 O
， O
即 O
所 O
谓 O
的 O
“ O
老 O
赖 O
” O
。 O

公 O
安 O
机 O
关 O
在 O
侦 O
办 O
此 O
案 O
过 O
程 O
中 O
发 O
现 O
犯 O
罪 O
嫌 O
疑 O
人 O
陈 B-LPER
某 I-LPER
志 I-LPER
其 O
他 O
违 O
法 O
犯 O
罪 O
线 O
索 O
: B-DATE
2 I-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
1 I-DATE
2 I-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
， O
陈 B-LPER
某 I-LPER
志 I-LPER
以 O
追 O
讨 O
索 O
要 O
债 O
务 O
为 O
由 O
， O
指 O
使 O
刘 B-LPER
某 I-LPER
、 O
高 B-LPER
某 I-LPER
、 O
侯 B-LPER
某 I-LPER
亮 I-LPER
、 O
王 B-LPER
某 I-LPER
对 O
商 B-PPER
某 I-PPER
凯 I-PPER
实 O
施 O
殴 O
打 O
后 O
非 O
法 O
拘 O
禁 O
， O
经 O
伤 O
情 O
鉴 O
定 O
商 B-PPER
某 I-PPER
凯 I-PPER
为 O
轻 O
伤 O
。 O

2 O
0 O
1 O
8 O
年 O
9 O
月 O
2 O
3 O
日 O
， O
陈 B-LPER
某 I-LPER
志 I-LPER
明 O
知 O
他 O
人 O
向 O
其 O
抵 O
债 O
的 O
轿 O
车 O
为 O
盗 O
抢 O
车 O
辆 O
， O
仍 O
指 O
使 O
么 B-LPER
某 I-LPER
宇 I-LPER
、 O
范 B-LPER
某 I-LPER
松 I-LPER
隐 O
瞒 O
事 O
实 O
将 O
该 O
车 O
质 O
押 O
贷 O
款 O
1 O
4 O
. O
8 O
万 O
元 O
。 O

2 O
0 O
2 O
2 O
年 O
6 O
月 O
9 O
日 O
， O
陈 B-LPER
某 I-LPER
志 I-LPER
、 O
陈 B-LPER
某 I-LPER
亮 I-LPER
、 O
李 B-LPER
某 I-LPER
等 O
7 O
人 O
在 O
唐 B-GPE
山 I-GPE
某 O
酒 B-DLOC
店 I-DLOC
实 O
施 O
网 O
络 O
赌 B-TYPE
博 I-TYPE
洗 O
钱 O
违 O
法 O
犯 O
罪 O
活 O
动 O
， O
涉 O
案 O
资 O
金 O
6 O
6 O
. O
0 O
3 O
万 O
元 O
。 O

上 O
述 O
犯 O
罪 O
嫌 O
疑 O
人 O
已 O
被 O
抓 O
获 O
归 O
案 O
。 O

此 O
外 O
， O
公 O
安 O
机 O
关 O
还 O
发 O
现 O
陈 B-LPER
某 I-LPER
志 I-LPER
、 O
陈 B-LPER
某 I-LPER
亮 I-LPER
、 O
沈 B-LPER
某 I-LPER
俊 I-LPER
、 O
马 B-LPER
某 I-LPER
齐 I-LPER
、 O
李 B-LPER
某 I-LPER
等 O
人 O
其 O
他 O
寻 B-TYPE
衅 I-TYPE
滋 I-TYPE
事 I-TYPE
、 O
聚 B-TYPE
众 I-TYPE
斗 I-TYPE
殴 I-TYPE
、 O
开 O
设 O
赌 O
场 O
等 O
违 O
法 O
犯 O
罪 O
线 O
索 O
。 O

相 O
关 O
人 O
员 O
是 O
否 O
涉 O
嫌 O
黑 O
恶 O
组 O
织 O
犯 O
罪 O
， O
目 O
前 O
正 O
在 O
加 O
紧 O
侦 O
查 O
调 O
查 O
。 O

公 O
开 O
信 O
息 O
显 O
示 O
， O
2 B-DATE
0 I-DATE
1 I-DATE
5 I-DATE
年 I-DATE
1 I-DATE
2 I-DATE
月 I-DATE
1 I-DATE
2 I-DATE
日 I-DATE
， O
在 O
唐 B-GPE
山 I-GPE
市 I-GPE
路 B-GPE
北 I-GPE
区 I-GPE
闻 B-DLOC
新 I-DLOC
园 I-DLOC
小 I-DLOC
区 I-DLOC
， O
刘 B-LPER
某 I-LPER
伙 O
同 O
他 O
人 O
， O
以 O
追 O
讨 O
索 O
要 O
抵 O
押 O
车 O
辆 O
的 O
债 O
务 O
为 O
由 O
， O
使 O
用 O
方 O
向 O
盘 O
锁 O
对 O
商 O
某 O
实 O
施 O
殴 O
打 O
， O
致 O
使 O
商 B-PPER
某 I-PPER
额 O
骨 O
凹 O
陷 O
粉 O
碎 O
性 O
骨 O
折 O
， O
脑 O
组 O
织 O
挫 O
裂 O
伤 O
， O
尺 O
骨 O
粉 O
碎 O
性 O
骨 O
折 O
。 O

案 O
发 O
时 O
， O
刘 B-LPER
某 I-LPER
等 O
人 O
强 O
行 O
将 O
商 B-PPER
某 I-PPER
带 O
到 O
“ O
刑 O
拘 O
在 O
逃 O
” O
的 O
陈 B-LPER
某 I-LPER
志 I-LPER
的 O
厂 O
房 O
大 O
院 O
内 O
。 O

次 O
日 O
1 B-TIME
2 I-TIME
时 I-TIME
， O
商 B-PPER
某 I-PPER
趁 O
人 O
不 O
备 O
逃 O
脱 O
并 O
报 O
警 O
。 O

随 O
后 O
， O
刘 B-LPER
某 I-LPER
将 O
商 B-PPER
某 I-PPER
强 O
行 O
带 O
离 O
， O
后 O
商 B-PPER
某 I-PPER
逃 O
脱 O
， O
报 O
警 O
。 O

经 O
鉴 O
定 O
， O
商 B-PPER
某 I-PPER
的 O
伤 O
情 O
为 O
轻 O
伤 O
。 O

2 B-DATE
0 I-DATE
1 I-DATE
8 I-DATE
年 I-DATE
3 I-DATE
月 I-DATE
， O
刘 B-LPER
某 I-LPER
因 O
涉 O
嫌 O
非 O
法 O
拘 O
禁 O
罪 O
被 O
唐 B-OORG
山 I-OORG
市 I-OORG
公 I-OORG
安 I-OORG
局 I-OORG
路 I-OORG
北 I-OORG
分 I-OORG
局 I-OORG
刑 O
事 O
拘 O
留 O
， O
4 B-DATE
月 I-DATE
2 I-DATE
